AD_wx (rad/s),AD_wy (rad/s),AD_wz (rad/s)
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.418969818854177885e-05,1.212536582292240860e-05,1.345702691570028659e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.153465840093724338e-05,1.105519586434019371e-05,1.388297857145227598e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.248792548520505262e-05,1.135902360175738506e-05,1.139287911549225273e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
1.110478067939634606e-05,1.070994090007256136e-05,1.265857920651251632e-05
